evo rate,enviormentChangeRate,fitness
0.05,0.5,1056.968085106383
0.051,0.5,514.6666666666666
0.052,0.5,711.0
0.053,0.5,505.1
0.054,0.5,563.0
0.055,0.5,542.4666666666667
0.056,0.5,529.2777777777778
0.057,0.5,635.92
0.058,0.5,600.8125
0.059,0.5,807.8571428571429
0.06,0.5,478.82608695652175
0.061,0.5,568.25
0.062,0.5,1170.0940594059407
0.063,0.5,690.2352941176471
0.064,0.5,401.47058823529414
0.065,0.5,598.7619047619048
0.066,0.5,581.5555555555555
0.067,0.5,576.7619047619048
0.068,0.5,492.6666666666667
0.069,0.5,508.5833333333333
0.07,0.5,455.6666666666667
0.071,0.5,587.1052631578947
0.072,0.5,629.8461538461538
0.073,0.5,1131.0639534883721
0.074,0.5,618.7857142857143
0.075,0.5,636.75
0.076,0.5,684.9583333333334
0.077,0.5,574.0666666666667
0.078,0.5,671.6470588235294
0.079,0.5,522.7142857142857
0.08,0.5,662.2222222222222
0.081,0.5,769.5263157894736
0.082,0.5,600.0869565217391
0.083,0.5,486.6666666666667
0.084,0.5,499.7
0.085,0.5,1027.5260115606936
0.086,0.5,417.64
0.087,0.5,618.04
0.088,0.5,558.55
0.089,0.5,706.3125
0.09,0.5,510.2631578947368
0.091,0.5,500.7
0.092,0.5,575.6666666666666
0.093,0.5,457.27777777777777
0.094,0.5,553.8214285714286
0.095,0.5,675.3181818181819
0.096,0.5,813.3076923076923
0.097,0.5,1152.8930817610062
0.098,0.5,651.2666666666667
0.099,0.5,527.5294117647059
0.1,0.5,735.1
0.101,0.5,628.4375
0.102,0.5,563.875
0.103,0.5,503.8
0.104,0.5,457.0
0.105,0.5,574.5714285714286
0.106,0.5,450.15384615384613
0.107,0.5,800.6470588235294
0.108,0.5,1113.7300613496932
0.109,0.5,549.1538461538462
0.11,0.5,609.5
0.111,0.5,620.1363636363636
0.112,0.5,663.6086956521739
0.113,0.5,576.35
0.114,0.5,539.25
0.115,0.5,644.0769230769231
0.116,0.5,535.9375
0.117,0.5,466.625
0.118,0.5,686.9677419354839
0.119,0.5,506.1923076923077
0.12,0.5,1107.8385093167701
0.121,0.5,736.4347826086956
0.122,0.5,697.3333333333334
0.123,0.5,595.4814814814815
0.124,0.5,575.2173913043479
0.125,0.5,817.55
0.126,0.5,569.4782608695652
0.127,0.5,528.3461538461538
0.128,0.5,699.2380952380952
0.129,0.5,601.1176470588235
0.13,0.5,777.8888888888889
0.131,0.5,674.7222222222222
0.132,0.5,2056.308108108108
0.133,0.5,923.7272727272727
0.134,0.5,950.5454545454545
0.135,0.5,1148.4615384615386
0.136,0.5,992.8235294117648
0.137,0.5,835.95
0.138,0.5,560.5
0.139,0.5,903.2941176470588
0.14,0.5,893.4166666666666
0.141,0.5,622.9090909090909
0.142,0.5,1294.5
0.143,0.5,2944.0880829015546
0.144,0.5,782.7142857142857
0.145,0.5,835.3333333333334
0.146,0.5,711.1111111111111
0.147,0.5,833.8333333333334
0.148,0.5,1204.1
0.149,0.5,708.0714285714286
