evolution rate,length lived,species population time,population
0.365,68,207,3
0.291681,69,96,1
0.319513,148,365,2
0.074238,238,685,2
0.108333,569,17857,31
0.294243,91,103,1
0.143055,109,262,2
0.286553,80,89,1
0.178129,66,102,1
0.26493,68,97,1
0.236974,117,285,2
0.085,4001,464616,116
0.124203,144,720,5
0.228937,896,31136,34
0.07832,261,2707,10
0.162187,95,115,1
0.051824,299,1903,6
0.096667,398,16094,40
0.259052,89,105,1
0.249335,93,302,3
0.259874,53,86,1
0.321863,143,563,3
0.191161,111,707,6
0.167047,1515,70875,46
0.212102,128,146,1
0.105602,207,685,3
0.085,2865,228672,79
0.319924,78,91,1
0.116712,115,149,1
0.143333,460,10344,22
0.07411,628,3977,6
0.160489,76,90,1
0.238376,125,174,1
0.108333,2457,88016,35
0.075966,565,13913,24
0.328552,72,140,1
0.052015,90,292,3
0.385236,70,89,1
0.241494,51,85,1
0.181042,88,99,1
0.341476,71,96,1
0.184178,93,110,1
0.271667,66,959,14
0.336093,655,17121,26
0.246451,91,98,1
0.05,4001,346625,86
0.265889,87,220,2
0.266875,82,85,1
0.101641,479,2207,4
0.175418,68,97,1
0.357958,115,704,6
0.175717,159,251,1
0.334523,121,1010,8
0.294202,86,90,1
0.258417,93,95,1
0.331988,100,303,3
0.194914,92,272,2
0.3315,103,108,1
0.191436,186,808,4
0.161979,98,155,1
0.085,3888,399694,102
0.205521,120,183,1
0.396816,89,114,1
0.283333,100,933,9
0.323334,271,2993,11
0.330801,124,247,1
0.295858,111,824,7
0.257501,58,89,1
0.073333,843,18781,22
0.331495,101,109,1
0.311997,209,650,3
0.213333,101,1540,15
0.098615,10,13,1
0.182625,1372,42757,31
0.266522,92,94,1
0.325628,105,442,4
0.11322,112,145,1
0.300697,100,108,1
0.162994,137,226,1
0.120293,108,764,7
0.243249,65,95,1
0.193454,190,447,2
0.108333,510,25614,50
0.365021,76,102,1
0.297184,135,1282,9
0.159134,106,110,1
0.342864,98,110,1
0.21574,112,217,1
0.088072,241,876,3
0.388333,90,1117,12
0.384449,95,102,1
0.245551,83,97,1
0.170483,348,82608,237
0.332666,106,403,3
0.25352,70,103,1
0.362163,94,97,1
0.161672,298,1285,4
0.252706,123,181,1
0.242836,101,109,1
0.155811,66,110,1
0.0905,82,101,1
0.155,116,3334,28
0.136278,99,110,1
0.216811,95,113,1
0.132762,114,296,2
0.317869,62,96,1
0.154604,160,270,1
0.332957,121,199,1
0.132395,105,469,4
0.16629,222,6500,29
0.073333,2174,234826,108
0.183559,99,100,1
0.085,299,14941,49
0.141643,75,100,1
0.10221,203,743,3
0.182356,97,160,1
0.254873,136,453,3
0.213808,78,99,1
0.223126,101,109,1
0.360001,81,90,1
0.084982,48,69,1
0.134275,66,112,1
0.109747,198,534,2
0.169462,101,135,1
0.365,98,944,9
0.291291,116,345,2
0.115459,280,13844,49
0.050935,1671,109119,65
0.072471,227,1064,4
0.061667,1291,96492,74
0.051769,87,432,4
0.306583,100,105,1
0.061667,577,11256,19
0.140325,272,698,2
0.208832,131,236,1
0.05,4001,350799,87
0.337593,134,401,2
0.34171,53,87,1
0.257536,191,665,3
0.189384,375,5289,14
0.214612,1026,48763,47
0.239928,84,158,1
0.057811,171,384,2
0.297332,89,352,3
0.054651,109,147,1
0.234044,164,1015,6
0.052992,1291,64821,50
0.28213,97,185,1
0.083275,109,111,1
0.157236,160,756,4
0.371492,56,101,1
0.158256,110,575,5
0.061667,1000,33892,33
0.338031,242,11765,48
0.253295,153,690,4
0.108333,193,3554,18
0.353336,57,102,1
0.082881,245,835,3
0.329352,112,443,3
0.108333,955,65394,68
0.223281,86,161,1
0.283333,56,149,2
0.137916,69,110,1
0.170502,95,199,2
0.221088,165,791,4
0.210685,58,103,1
0.189984,62,86,1
0.264376,98,102,1
0.34007,86,145,1
0.142867,108,256,2
0.188971,79,95,1
0.357877,99,705,7
0.119048,131,243,1
0.123908,68,98,1
0.135236,91,148,1
0.136324,1880,92503,49
