evo rate,enviormentChangeRate,fitness
0.05,0.1,1876.7992424242425
0.051,0.1,1166.4666666666667
0.052,0.1,1168.28125
0.053,0.1,1240.076923076923
0.054,0.1,1913.7333333333333
0.055,0.1,1112.2631578947369
0.056,0.1,1341.4666666666667
0.057,0.1,1524.764705882353
0.058,0.1,1113.304347826087
0.059,0.1,685.695652173913
0.06,0.1,1303.4166666666667
0.061,0.1,1190.1739130434783
0.062,0.1,1745.736607142857
0.063,0.1,1189.607142857143
0.064,0.1,1063.1363636363637
0.065,0.1,949.55
0.066,0.1,1254.7
0.067,0.1,1255.4
0.068,0.1,1192.4444444444443
0.069,0.1,1434.7142857142858
0.07,0.1,1014.4545454545455
0.071,0.1,1348.3214285714287
0.072,0.1,1556.4
0.073,0.1,1649.2772727272727
0.074,0.1,1089.076923076923
0.075,0.1,1469.3333333333333
0.076,0.1,1311.8333333333333
0.077,0.1,1105.0344827586207
0.078,0.1,1067.2962962962963
0.079,0.1,1351.0344827586207
0.08,0.1,994.0370370370371
0.081,0.1,1251.2777777777778
0.082,0.1,1090.84375
0.083,0.1,1089.45
0.084,0.1,567.5333333333333
0.085,0.1,1783.7386934673366
0.086,0.1,1482.7
0.087,0.1,1183.578947368421
0.088,0.1,1148.1052631578948
0.089,0.1,837.7777777777778
0.09,0.1,980.7333333333333
0.091,0.1,1638.409090909091
0.092,0.1,896.76
0.093,0.1,1237.25
0.094,0.1,1160.2272727272727
0.095,0.1,1185.0
0.096,0.1,1069.6538461538462
0.097,0.1,1308.3781094527362
0.098,0.1,1289.8
0.099,0.1,901.8148148148148
0.1,0.1,1016.4090909090909
0.101,0.1,691.8571428571429
0.102,0.1,971.7941176470588
0.103,0.1,899.3571428571429
0.104,0.1,971.6
0.105,0.1,1013.125
0.106,0.1,949.8
0.107,0.1,685.6896551724138
0.108,0.1,1255.3174603174602
0.109,0.1,958.59375
0.11,0.1,679.1
0.111,0.1,832.0769230769231
0.112,0.1,578.0
0.113,0.1,627.6875
0.114,0.1,904.5
0.115,0.1,913.8333333333334
