evo rate,enviormentChangeRate,fitness
0.05,0.5,1009.6
0.051,0.5,863.2439024390244
0.052,0.5,795.1489361702128
0.053,0.5,908.876923076923
0.054,0.5,750.8333333333334
0.055,0.5,921.8181818181819
0.056,0.5,796.5208333333334
0.057,0.5,932.2173913043479
0.058,0.5,889.972972972973
0.059,0.5,1020.6190476190476
0.06,0.5,1040.8958333333333
0.061,0.5,994.9565217391304
0.062,0.5,1027.6374269005848
0.063,0.5,916.8695652173913
0.064,0.5,914.1875
0.065,0.5,936.4318181818181
0.066,0.5,939.5897435897435
0.067,0.5,983.8378378378378
0.068,0.5,931.8809523809524
0.069,0.5,904.25
0.07,0.5,892.063829787234
0.071,0.5,842.1764705882352
0.072,0.5,1068.0434782608695
0.073,0.5,1056.7054794520548
0.074,0.5,883.1612903225806
0.075,0.5,1032.2272727272727
0.076,0.5,924.2916666666666
0.077,0.5,911.7674418604652
0.078,0.5,905.0222222222222
0.079,0.5,1016.2894736842105
0.08,0.5,1050.775
0.081,0.5,823.3333333333334
0.082,0.5,903.5555555555555
0.083,0.5,834.2916666666666
0.084,0.5,896.5641025641025
0.085,0.5,1280.7083333333333
0.086,0.5,912.6829268292682
0.087,0.5,856.6666666666666
0.088,0.5,935.6730769230769
0.089,0.5,854.1632653061224
0.09,0.5,822.4150943396227
0.091,0.5,962.3863636363636
0.092,0.5,833.8571428571429
0.093,0.5,874.95
0.094,0.5,778.65
0.095,0.5,957.4285714285714
0.096,0.5,854.7894736842105
0.097,0.5,1302.864
0.098,0.5,861.3414634146342
0.099,0.5,831.0
0.1,0.5,964.0
0.101,0.5,903.4545454545455
0.102,0.5,1039.275
0.103,0.5,867.6388888888889
0.104,0.5,964.7142857142857
0.105,0.5,937.3513513513514
0.106,0.5,945.9772727272727
0.107,0.5,870.5483870967741
0.108,0.5,1103.0102040816328
0.109,0.5,917.3030303030303
0.11,0.5,879.4285714285714
0.111,0.5,950.8205128205128
0.112,0.5,902.7105263157895
0.113,0.5,968.0333333333333
0.114,0.5,791.4324324324324
0.115,0.5,979.7241379310345
0.116,0.5,835.2391304347826
0.117,0.5,938.2
0.118,0.5,892.5757575757576
0.119,0.5,1029.0
0.12,0.5,1185.8979591836735
0.121,0.5,976.7575757575758
0.122,0.5,1018.5882352941177
0.123,0.5,805.1162790697674
0.124,0.5,736.5555555555555
0.125,0.5,1007.875
0.126,0.5,942.8857142857142
0.127,0.5,981.5
0.128,0.5,763.7647058823529
0.129,0.5,872.1714285714286
0.13,0.5,817.2857142857143
0.131,0.5,740.3421052631579
0.132,0.5,1024.6545454545455
0.133,0.5,967.8055555555555
0.134,0.5,765.8421052631579
0.135,0.5,1047.64
0.136,0.5,694.64
0.137,0.5,972.2142857142857
0.138,0.5,1046.483870967742
0.139,0.5,848.9714285714285
0.14,0.5,898.5952380952381
0.141,0.5,860.3703703703703
0.142,0.5,784.2941176470588
0.143,0.5,842.0307692307692
0.144,0.5,806.1481481481482
0.145,0.5,922.8620689655172
0.146,0.5,1062.4666666666667
0.147,0.5,943.6585365853658
0.148,0.5,792.4193548387096
0.149,0.5,1067.3846153846155
0.15,0.5,768.6875
0.151,0.5,1165.6363636363637
0.152,0.5,988.5
0.153,0.5,1160.3214285714287
0.154,0.5,1411.7777777777778
0.155,0.5,975.5263157894736
0.156,0.5,1594.6666666666667
0.157,0.5,1332.2608695652175
0.158,0.5,891.24
0.159,0.5,1550.2307692307693
0.16,0.5,1548.2222222222222
0.161,0.5,1676.0
0.162,0.5,1542.15
0.163,0.5,1916.3636363636363
0.164,0.5,1350.2857142857142
0.165,0.5,1796.0
0.166,0.5,1338.8947368421052
0.167,0.5,1112.655172413793
0.168,0.5,1073.357142857143
0.169,0.5,1355.75
0.17,0.5,1009.7777777777778
0.171,0.5,394.42857142857144
0.172,0.5,1280.7272727272727
0.173,0.5,1494.4444444444443
0.174,0.5,1871.090909090909
0.175,0.5,1026.25
0.176,0.5,819.2666666666667
0.177,0.5,860.8823529411765
0.178,0.5,954.972972972973
0.179,0.5,998.6153846153846
0.18,0.5,1343.9
0.181,0.5,1195.6666666666667
0.182,0.5,1576.0833333333333
0.183,0.5,1552.1818181818182
0.184,0.5,628.2307692307693
0.185,0.5,1531.888888888889
0.186,0.5,1247.7894736842106
0.187,0.5,814.0666666666667
0.188,0.5,664.0
0.189,0.5,676.5
0.19,0.5,825.4782608695652
0.191,0.5,823.7692307692307
0.192,0.5,1252.6153846153845
0.193,0.5,864.3
0.194,0.5,1188.3333333333333
0.195,0.5,1380.2941176470588
0.196,0.5,1425.6666666666667
0.197,0.5,1378.25
0.198,0.5,946.1666666666666
0.199,0.5,1667.4666666666667
0.2,0.5,1389.4545454545455
0.201,0.5,1045.9
0.202,0.5,855.1538461538462
0.203,0.5,1750.7
0.204,0.5,1017.3333333333334
0.205,0.5,1025.923076923077
0.206,0.5,293.5
0.207,0.5,947.48
0.208,0.5,1007.5384615384615
0.209,0.5,765.625
0.21,0.5,1288.5833333333333
0.211,0.5,1006.6470588235294
0.212,0.5,1031.111111111111
0.213,0.5,791.4
0.214,0.5,1682.7894736842106
0.215,0.5,837.6666666666666
0.216,0.5,1697.375
0.217,0.5,782.7894736842105
0.218,0.5,1110.3333333333333
0.219,0.5,981.8
0.22,0.5,886.1666666666666
0.221,0.5,924.5833333333334
0.222,0.5,657.0
0.223,0.5,746.375
0.224,0.5,813.2727272727273
0.225,0.5,723.2692307692307
0.226,0.5,478.6666666666667
0.227,0.5,669.8181818181819
0.228,0.5,1098.642857142857
0.229,0.5,457.9
0.23,0.5,886.6666666666666
0.231,0.5,971.6666666666666
0.232,0.5,623.1
0.233,0.5,1331.111111111111
0.234,0.5,1311.125
0.235,0.5,807.6666666666666
0.236,0.5,460.92857142857144
0.237,0.5,392.5769230769231
0.238,0.5,560.4285714285714
0.239,0.5,962.5
0.24,0.5,976.0555555555555
0.241,0.5,260.1764705882353
0.242,0.5,764.7647058823529
0.243,0.5,976.0909090909091
0.244,0.5,778.0
0.245,0.5,302.55555555555554
0.246,0.5,686.1818181818181
0.247,0.5,970.4444444444445
0.248,0.5,389.51851851851853
0.249,0.5,884.375
0.25,0.5,549.1818181818181
0.251,0.5,618.0
0.252,0.5,877.6923076923077
0.253,0.5,135.5
0.254,0.5,344.6470588235294
0.255,0.5,584.9
0.256,0.5,440.38461538461536
0.257,0.5,274.75
0.258,0.5,677.55
0.259,0.5,601.6875
0.26,0.5,374.5
0.261,0.5,488.0
0.262,0.5,767.3846153846154
0.263,0.5,641.6666666666666
0.264,0.5,739.25
0.265,0.5,650.75
0.266,0.5,632.0714285714286
0.267,0.5,612.0769230769231
0.268,0.5,325.5
0.269,0.5,970.65
0.27,0.5,598.5
0.271,0.5,779.5714285714286
0.272,0.5,578.4347826086956
0.273,0.5,302.0769230769231
0.274,0.5,730.0833333333334
0.275,0.5,407.05882352941177
0.276,0.5,633.3
0.277,0.5,816.45
0.278,0.5,497.9
0.279,0.5,362.63157894736844
0.28,0.5,805.0625
0.281,0.5,1094.0714285714287
0.282,0.5,239.875
0.283,0.5,371.8695652173913
0.284,0.5,420.2352941176471
0.285,0.5,609.0
0.286,0.5,427.6666666666667
0.287,0.5,512.3333333333334
0.288,0.5,562.7857142857143
0.289,0.5,500.57142857142856
0.29,0.5,658.7142857142857
0.291,0.5,327.6
0.292,0.5,691.0833333333334
0.293,0.5,356.26666666666665
0.294,0.5,258.44444444444446
0.295,0.5,205.7391304347826
0.296,0.5,409.1
0.297,0.5,343.15384615384613
0.298,0.5,182.28571428571428
0.299,0.5,342.42857142857144
0.3,0.5,82.4
0.301,0.5,657.8461538461538
0.302,0.5,457.9375
0.303,0.5,308.3888888888889
0.304,0.5,494.9166666666667
0.305,0.5,1390.1666666666667
0.306,0.5,721.0909090909091
0.307,0.5,393.25
0.308,0.5,159.66666666666666
0.309,0.5,205.3125
0.31,0.5,354.6666666666667
0.311,0.5,383.1666666666667
0.312,0.5,211.36363636363637
0.313,0.5,568.75
0.314,0.5,369.3
0.315,0.5,336.42857142857144
0.316,0.5,241.83333333333334
0.317,0.5,354.61538461538464
0.318,0.5,141.05882352941177
0.319,0.5,379.42857142857144
0.32,0.5,367.57142857142856
0.321,0.5,341.55555555555554
0.322,0.5,190.44444444444446
0.323,0.5,397.375
0.324,0.5,287.7
0.325,0.5,322.8333333333333
0.326,0.5,567.6363636363636
0.327,0.5,355.8181818181818
0.328,0.5,661.0909090909091
0.329,0.5,403.125
0.33,0.5,259.14285714285717
0.331,0.5,245.22222222222223
0.332,0.5,651.2727272727273
0.333,0.5,173.66666666666666
0.334,0.5,433.1666666666667
0.335,0.5,510.7692307692308
0.336,0.5,185.08333333333334
0.337,0.5,137.6
0.338,0.5,229.8
0.339,0.5,300.5
0.34,0.5,234.57142857142858
0.341,0.5,416.125
0.342,0.5,307.05
0.343,0.5,142.14285714285714
0.344,0.5,857.8333333333334
0.345,0.5,470.2
0.346,0.5,259.3333333333333
0.347,0.5,385.8888888888889
0.348,0.5,290.1111111111111
0.349,0.5,466.2307692307692
0.35,0.5,294.5625
0.351,0.5,490.5263157894737
0.352,0.5,275.375
0.353,0.5,289.63157894736844
0.354,0.5,318.5
0.355,0.5,300.90909090909093
0.356,0.5,404.3
0.357,0.5,389.5
0.358,0.5,208.8
0.359,0.5,373.6
0.36,0.5,279.0833333333333
0.361,0.5,356.1818181818182
0.362,0.5,191.25
0.363,0.5,315.875
0.364,0.5,194.7058823529412
0.365,0.5,204.28571428571428
0.366,0.5,233.58333333333334
0.367,0.5,158.16666666666666
0.368,0.5,145.7
0.369,0.5,140.28571428571428
0.37,0.5,252.66666666666666
0.371,0.5,260.5
0.372,0.5,283.73333333333335
0.373,0.5,223.3846153846154
0.374,0.5,337.875
0.375,0.5,250.53846153846155
0.376,0.5,181.69230769230768
0.377,0.5,117.14285714285714
0.378,0.5,169.8
0.379,0.5,215.91666666666666
0.38,0.5,217.0
0.381,0.5,320.4166666666667
0.382,0.5,223.54545454545453
0.383,0.5,108.0
0.384,0.5,297.0
0.385,0.5,226.13333333333333
0.386,0.5,203.33333333333334
0.387,0.5,213.0
0.388,0.5,395.5882352941176
0.389,0.5,157.25
0.39,0.5,179.6
0.391,0.5,139.16666666666666
0.392,0.5,427.0
0.393,0.5,261.1666666666667
0.394,0.5,231.8181818181818
0.395,0.5,351.6666666666667
0.396,0.5,277.1111111111111
0.397,0.5,273.8888888888889
0.398,0.5,214.0909090909091
0.399,0.5,105.0
0.4,0.5,146.77777777777777
0.05,0.51,905.8219178082192
0.051,0.51,870.92
0.052,0.51,664.4
0.053,0.51,848.8
0.054,0.51,851.3
0.055,0.51,584.05
0.056,0.51,582.5238095238095
0.057,0.51,795.8666666666667
0.058,0.51,768.7777777777778
0.059,0.51,502.8
0.06,0.51,813.6666666666666
0.061,0.51,767.2
0.062,0.51,837.1685393258427
0.063,0.51,719.4166666666666
0.064,0.51,580.8
0.065,0.51,706.1875
0.066,0.51,748.6470588235294
0.067,0.51,882.6363636363636
0.068,0.51,786.375
0.069,0.51,665.0
0.07,0.51,640.6774193548387
0.071,0.51,760.0
0.072,0.51,806.7
0.073,0.51,944.1818181818181
0.074,0.51,965.3333333333334
0.075,0.51,508.52941176470586
0.076,0.51,648.7333333333333
0.077,0.51,554.5
0.078,0.51,510.1875
0.079,0.51,791.0
0.08,0.51,671.25
0.081,0.51,527.2352941176471
0.082,0.51,750.85
0.083,0.51,630.0666666666667
0.084,0.51,595.5
0.085,0.51,866.5636363636364
0.086,0.51,870.55
0.087,0.51,444.8666666666667
0.088,0.51,450.5
0.089,0.51,641.2941176470588
0.09,0.51,675.8928571428571
0.091,0.51,689.6
0.092,0.51,584.25
0.093,0.51,755.1176470588235
0.094,0.51,555.2
0.095,0.51,777.8666666666667
0.096,0.51,626.8571428571429
0.097,0.51,741.7674418604652
0.098,0.51,707.8095238095239
0.099,0.51,750.2631578947369
0.1,0.51,415.6111111111111
0.101,0.51,533.1428571428571
0.102,0.51,563.8333333333334
0.103,0.51,652.8235294117648
0.104,0.51,664.0
0.105,0.51,522.55
0.106,0.51,679.4583333333334
0.107,0.51,587.3333333333334
0.108,0.51,773.0384615384615
0.109,0.51,544.92
0.11,0.51,727.3181818181819
0.111,0.51,622.7826086956521
0.112,0.51,414.1304347826087
0.113,0.51,567.3
0.114,0.51,587.7916666666666
0.115,0.51,728.7
0.116,0.51,550.8947368421053
0.117,0.51,508.5
0.118,0.51,691.6111111111111
0.119,0.51,753.375
0.12,0.51,674.7543859649123
0.121,0.51,789.55
0.122,0.51,501.1
0.123,0.51,694.578947368421
0.124,0.51,528.3461538461538
0.125,0.51,734.9545454545455
0.126,0.51,702.8823529411765
0.127,0.51,500.76
0.128,0.51,369.35
0.129,0.51,567.4375
0.13,0.51,502.4761904761905
0.131,0.51,258.6
0.132,0.51,535.65
0.133,0.51,507.85714285714283
0.134,0.51,386.54545454545456
0.135,0.51,375.4
0.136,0.51,511.7
0.137,0.51,524.4074074074074
0.138,0.51,720.2608695652174
0.139,0.51,318.9047619047619
0.14,0.51,604.5555555555555
0.141,0.51,487.06451612903226
0.142,0.51,468.44444444444446
0.143,0.51,611.6571428571428
0.144,0.51,429.53333333333336
0.145,0.51,425.8333333333333
0.146,0.51,734.7037037037037
0.147,0.51,429.04761904761904
0.148,0.51,444.56
0.149,0.51,577.4
0.15,0.51,610.9130434782609
0.151,0.51,514.0454545454545
0.152,0.51,688.3870967741935
0.153,0.51,922.6086956521739
0.154,0.51,653.3529411764706
0.155,0.51,868.2352941176471
0.156,0.51,1229.909090909091
0.157,0.51,1053.1923076923076
0.158,0.51,1010.7
0.159,0.51,1190.2
0.16,0.51,776.0555555555555
0.161,0.51,850.2380952380952
0.162,0.51,846.65
0.163,0.51,808.7857142857143
0.164,0.51,1024.1764705882354
0.165,0.51,1158.8620689655172
0.166,0.51,727.6296296296297
0.167,0.51,1018.3333333333334
0.168,0.51,948.5217391304348
0.169,0.51,1050.3529411764705
0.17,0.51,916.6666666666666
0.171,0.51,847.074074074074
0.172,0.51,622.1304347826087
0.173,0.51,774.7666666666667
0.174,0.51,643.8888888888889
0.175,0.51,896.8928571428571
0.176,0.51,924.5555555555555
0.177,0.51,779.5
0.178,0.51,960.4117647058823
0.179,0.51,1480.7894736842106
0.18,0.51,1399.35
0.181,0.51,756.2173913043479
0.182,0.51,1268.695652173913
0.183,0.51,1170.0625
0.184,0.51,1046.75
0.185,0.51,910.8888888888889
0.186,0.51,717.6315789473684
0.187,0.51,1081.5714285714287
0.188,0.51,673.8571428571429
0.189,0.51,655.7083333333334
0.19,0.51,465.1212121212121
0.191,0.51,1060.8823529411766
0.192,0.51,1104.4
0.193,0.51,740.8148148148148
0.194,0.51,929.7777777777778
0.195,0.51,769.0
0.196,0.51,880.1666666666666
0.197,0.51,435.8333333333333
0.198,0.51,829.1333333333333
0.199,0.51,648.7
0.2,0.51,426.59090909090907
0.201,0.51,716.25
0.202,0.51,472.5882352941176
0.203,0.51,1206.4
0.204,0.51,794.12
0.205,0.51,484.7352941176471
0.206,0.51,638.2105263157895
0.207,0.51,455.2
0.208,0.51,1037.8461538461538
0.209,0.51,887.6363636363636
0.21,0.51,527.6190476190476
0.211,0.51,801.6071428571429
0.212,0.51,535.304347826087
0.213,0.51,546.4444444444445
0.214,0.51,881.047619047619
0.215,0.51,946.3548387096774
0.216,0.51,683.4
0.217,0.51,999.5
0.218,0.51,910.7727272727273
0.219,0.51,776.6
0.22,0.51,485.7241379310345
0.221,0.51,912.48
0.222,0.51,675.0
0.223,0.51,346.72222222222223
0.224,0.51,381.92857142857144
0.225,0.51,1039.0588235294117
0.226,0.51,548.0370370370371
0.227,0.51,770.3461538461538
0.228,0.51,428.12
0.229,0.51,408.65384615384613
0.23,0.51,402.1666666666667
0.231,0.51,644.7826086956521
0.232,0.51,846.5882352941177
0.233,0.51,575.0
0.234,0.51,706.75
0.235,0.51,855.2692307692307
0.236,0.51,805.7647058823529
0.237,0.51,740.0
0.238,0.51,496.22727272727275
0.239,0.51,708.3461538461538
0.24,0.51,627.6923076923077
0.241,0.51,923.6
0.242,0.51,286.57142857142856
0.243,0.51,957.0454545454545
0.244,0.51,492.40909090909093
0.245,0.51,830.95
0.246,0.51,403.3181818181818
0.247,0.51,773.5333333333333
0.248,0.51,330.0
0.249,0.51,383.84375
0.25,0.51,442.9117647058824
0.251,0.51,931.0
0.252,0.51,622.0
0.253,0.51,615.625
0.254,0.51,718.5652173913044
0.255,0.51,647.6363636363636
0.256,0.51,118.35714285714286
0.257,0.51,572.2
0.258,0.51,501.90909090909093
0.259,0.51,554.4090909090909
0.26,0.51,552.7931034482758
0.261,0.51,699.8064516129032
0.262,0.51,347.76190476190476
0.263,0.51,558.7916666666666
0.264,0.51,444.8333333333333
0.265,0.51,598.1304347826087
0.266,0.51,571.8148148148148
0.267,0.51,755.1290322580645
0.268,0.51,762.65
0.269,0.51,556.6086956521739
0.27,0.51,595.1052631578947
0.271,0.51,637.6666666666666
0.272,0.51,388.3333333333333
0.273,0.51,325.3333333333333
0.274,0.51,340.52
0.275,0.51,616.55
0.276,0.51,554.5
0.277,0.51,245.25
0.278,0.51,415.75
0.279,0.51,331.7
0.28,0.51,269.3809523809524
0.281,0.51,533.2
0.282,0.51,452.09090909090907
0.283,0.51,555.3703703703703
0.284,0.51,531.0384615384615
0.285,0.51,500.0689655172414
0.286,0.51,666.8260869565217
0.287,0.51,434.05263157894734
0.288,0.51,246.72222222222223
0.289,0.51,319.25
0.29,0.51,539.9166666666666
0.291,0.51,449.54545454545456
0.292,0.51,335.5263157894737
0.293,0.51,621.1851851851852
0.294,0.51,330.8888888888889
0.295,0.51,240.78571428571428
0.296,0.51,313.05263157894734
0.297,0.51,554.7916666666666
0.298,0.51,328.35483870967744
0.299,0.51,178.16666666666666
0.3,0.51,271.6666666666667
0.301,0.51,512.9615384615385
0.302,0.51,408.04545454545456
0.303,0.51,325.8965517241379
0.304,0.51,558.65
0.305,0.51,197.06896551724137
0.306,0.51,483.03846153846155
0.307,0.51,202.44444444444446
0.308,0.51,378.5833333333333
0.309,0.51,604.9047619047619
0.31,0.51,563.1578947368421
0.311,0.51,485.375
0.312,0.51,182.52173913043478
0.313,0.51,255.46666666666667
0.314,0.51,478.1764705882353
0.315,0.51,368.94444444444446
0.316,0.51,261.52
0.317,0.51,278.8965517241379
0.318,0.51,251.61111111111111
0.319,0.51,408.4117647058824
0.32,0.51,371.125
0.321,0.51,367.25
0.322,0.51,207.55555555555554
0.323,0.51,448.1764705882353
0.324,0.51,467.22222222222223
0.325,0.51,237.13333333333333
0.326,0.51,530.5909090909091
0.327,0.51,470.9375
0.328,0.51,229.7058823529412
0.329,0.51,328.6111111111111
0.33,0.51,249.52173913043478
0.331,0.51,317.4117647058824
0.332,0.51,202.66666666666666
0.333,0.51,231.77272727272728
0.334,0.51,200.7391304347826
0.335,0.51,396.82142857142856
0.336,0.51,204.85
0.337,0.51,372.36842105263156
0.338,0.51,237.10526315789474
0.339,0.51,251.76923076923077
0.34,0.51,351.44
0.341,0.51,309.95454545454544
0.342,0.51,210.84615384615384
0.343,0.51,349.8095238095238
0.344,0.51,125.5
0.345,0.51,143.88888888888889
0.346,0.51,224.46153846153845
0.347,0.51,223.1304347826087
0.348,0.51,330.59090909090907
0.349,0.51,216.28571428571428
0.35,0.51,334.75
0.351,0.51,311.57142857142856
0.352,0.51,130.21428571428572
0.353,0.51,153.15625
0.354,0.51,469.6666666666667
0.355,0.51,273.7083333333333
0.356,0.51,266.17857142857144
0.357,0.51,323.5263157894737
0.358,0.51,135.86363636363637
0.359,0.51,302.94117647058823
0.36,0.51,299.0
0.361,0.51,285.04545454545456
0.362,0.51,161.64705882352942
0.363,0.51,288.77777777777777
0.364,0.51,354.1904761904762
0.365,0.51,167.4090909090909
0.366,0.51,164.52941176470588
0.367,0.51,122.0
0.368,0.51,274.1
0.369,0.51,186.53846153846155
0.37,0.51,180.1153846153846
0.371,0.51,181.42857142857142
0.372,0.51,203.82608695652175
0.373,0.51,177.1904761904762
0.374,0.51,302.90909090909093
0.375,0.51,408.5416666666667
0.376,0.51,220.3913043478261
0.377,0.51,148.1851851851852
0.378,0.51,175.63636363636363
0.379,0.51,341.2413793103448
0.38,0.51,248.3846153846154
0.381,0.51,339.375
0.382,0.51,174.375
0.383,0.51,234.66666666666666
0.384,0.51,248.41666666666666
0.385,0.51,226.05882352941177
0.386,0.51,242.59259259259258
0.387,0.51,209.92857142857142
0.388,0.51,256.28
0.389,0.51,193.14285714285714
0.39,0.51,196.0952380952381
0.391,0.51,291.03225806451616
0.392,0.51,133.16666666666666
0.393,0.51,197.42857142857142
0.394,0.51,235.0
0.395,0.51,155.54166666666666
0.396,0.51,187.70833333333334
0.397,0.51,295.72222222222223
0.398,0.51,152.1
0.399,0.51,292.89473684210526
0.4,0.51,214.55555555555554
0.05,0.52,718.7692307692307
0.051,0.52,624.9285714285714
0.052,0.52,536.6785714285714
0.053,0.52,765.1578947368421
0.054,0.52,535.55
0.055,0.52,656.2631578947369
0.056,0.52,703.3703703703703
0.057,0.52,662.45
0.058,0.52,528.1
0.059,0.52,701.3333333333334
0.06,0.52,675.4782608695652
0.061,0.52,707.1666666666666
0.062,0.52,804.013698630137
0.063,0.52,698.1176470588235
0.064,0.52,708.2631578947369
0.065,0.52,676.3888888888889
0.066,0.52,803.0454545454545
0.067,0.52,699.5454545454545
0.068,0.52,719.0909090909091
0.069,0.52,805.1379310344828
0.07,0.52,637.4545454545455
0.071,0.52,762.55
0.072,0.52,644.7826086956521
0.073,0.52,938.1481481481482
0.074,0.52,802.3333333333334
0.075,0.52,573.1818181818181
0.076,0.52,730.1666666666666
0.077,0.52,693.7826086956521
0.078,0.52,608.1333333333333
0.079,0.52,657.1034482758621
0.08,0.52,583.5555555555555
0.081,0.52,651.2857142857143
0.082,0.52,566.5
0.083,0.52,666.1578947368421
0.084,0.52,594.2
0.085,0.52,862.8448275862069
0.086,0.52,596.0869565217391
0.087,0.52,916.4736842105264
0.088,0.52,706.25
0.089,0.52,700.8235294117648
0.09,0.52,865.6451612903226
0.091,0.52,684.4193548387096
0.092,0.52,515.0454545454545
0.093,0.52,857.8636363636364
0.094,0.52,485.54545454545456
0.095,0.52,815.8125
0.096,0.52,857.1333333333333
0.097,0.52,834.24
0.098,0.52,662.2
0.099,0.52,883.3333333333334
0.1,0.52,606.15
0.101,0.52,579.8888888888889
0.102,0.52,592.5625
0.103,0.52,584.32
0.104,0.52,497.7142857142857
0.105,0.52,565.0
0.106,0.52,564.24
0.107,0.52,753.8846153846154
0.108,0.52,645.8703703703703
0.109,0.52,635.92
0.11,0.52,589.4166666666666
0.111,0.52,483.08
0.112,0.52,568.75
0.113,0.52,713.05
0.114,0.52,604.5454545454545
0.115,0.52,497.7647058823529
0.116,0.52,674.7777777777778
0.117,0.52,685.5454545454545
0.118,0.52,444.5
0.119,0.52,384.5
0.12,0.52,688.695652173913
0.121,0.52,549.0
0.122,0.52,375.25
0.123,0.52,828.7368421052631
0.124,0.52,559.1333333333333
