evo rate,enviormentChangeRate,fitness
0.05,0.5,3350.0009182736458
0.051,0.5,289.30434782608694
0.052,0.5,355.92
0.053,0.5,535.5
0.054,0.5,212.30769230769232
0.055,0.5,200.125
0.056,0.5,304.6470588235294
0.057,0.5,289.75
0.058,0.5,322.04545454545456
0.059,0.5,346.0769230769231
0.06,0.5,511.05
0.061,0.5,629.6111111111111
0.062,0.5,3484.8323090430204
0.063,0.5,525.85
0.064,0.5,380.962962962963
0.065,0.5,312.11764705882354
0.066,0.5,570.4
0.067,0.5,441.6470588235294
0.068,0.5,427.95652173913044
0.069,0.5,472.625
0.07,0.5,392.5625
0.071,0.5,549.2222222222222
0.072,0.5,283.22222222222223
0.073,0.5,3506.6854990583806
0.074,0.5,166.72222222222223
0.075,0.5,1081.6470588235295
0.076,0.5,809.1428571428571
0.077,0.5,477.1304347826087
0.078,0.5,528.45
0.079,0.5,383.2173913043478
0.08,0.5,752.5625
0.081,0.5,229.16
0.082,0.5,438.1111111111111
0.083,0.5,420.2916666666667
0.084,0.5,608.2857142857143
0.085,0.5,3511.8180952380953
0.086,0.5,697.8125
0.087,0.5,285.7391304347826
0.088,0.5,308.14285714285717
0.089,0.5,468.46666666666664
0.09,0.5,321.28
0.091,0.5,232.7391304347826
0.092,0.5,330.7142857142857
0.093,0.5,569.2
0.094,0.5,204.41176470588235
0.095,0.5,335.8333333333333
0.096,0.5,282.2307692307692
0.097,0.5,3533.3165938864627
0.098,0.5,532.0
0.099,0.5,912.4545454545455
0.1,0.5,197.625
0.101,0.5,407.3
0.102,0.5,889.5
0.103,0.5,523.7222222222222
0.104,0.5,769.2173913043479
0.105,0.5,336.8
0.106,0.5,197.57142857142858
0.107,0.5,405.3636363636364
0.108,0.5,3540.9851767388827
0.109,0.5,574.1578947368421
0.11,0.5,827.8484848484849
0.111,0.5,501.95652173913044
0.112,0.5,425.3529411764706
0.113,0.5,411.4
0.114,0.5,364.8333333333333
0.115,0.5,717.4375
0.116,0.5,528.4285714285714
0.117,0.5,532.1538461538462
0.118,0.5,353.95
0.119,0.5,283.90909090909093
0.12,0.5,3508.6528497409327
0.121,0.5,1046.235294117647
0.122,0.5,582.8823529411765
0.123,0.5,390.1304347826087
0.124,0.5,243.44444444444446
0.125,0.5,532.2857142857143
0.126,0.5,229.86666666666667
0.127,0.5,434.3
0.128,0.5,373.2857142857143
0.129,0.5,455.7391304347826
0.13,0.5,442.1363636363636
0.131,0.5,246.57142857142858
