evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,489.0,18032.0
0.05,355.5,33273.5
0.05,123.0,8034.0
0.05,998.0,53944.0
0.05,496.0,68827.0
0.05,690.0,43758.0
0.051,264.0,18246.0
0.051,304.3333333333333,18460.333333333332
0.051,496.0,64331.0
0.052,252.5,3830.5
0.052,499.0,84215.0
0.053,464.0,102663.0
0.054,66.0,187.0
0.054,284.0,5498.0
0.054,499.0,144904.0
0.054,499.0,36781.5
0.056,499.0,117048.0
0.056,499.0,36058.0
0.057,351.0,20837.0
0.057,499.0,69632.0
0.057,499.0,23856.0
0.057,998.0,194336.0
0.058,434.0,5780.0
0.058,499.0,28517.0
0.059,365.0,61624.0
0.059,1042.0,178812.0
0.059,263.0,10301.0
0.06,321.0,26763.0
0.06,500.0,37519.0
0.06,258.0,9709.0
0.061,499.0,116159.0
0.062,1101.0,145856.0
0.062,499.0,30982.0
0.062,700.0,54392.0
0.062,1108.0,166055.0
0.062,498.0,170337.0
0.063,68.0,201.0
0.063,565.5,121361.0
0.064,163.0,4108.0
0.064,271.0,884.0
0.064,294.0,13784.0
0.065,523.0,87605.0
0.065,391.0,46958.5
0.065,124.0,3917.0
0.066,499.0,91156.0
0.066,499.0,29800.0
0.066,499.0,40453.0
0.066,479.0,42024.0
0.066,292.0,16009.0
0.066,341.0,13794.0
0.067,84.0,3266.0
0.067,317.3333333333333,19503.666666666668
0.068,379.0,24994.0
0.068,489.0,58309.0
0.068,499.0,66579.0
0.068,499.0,48750.0
0.069,378.0,11630.0
0.069,346.0,29272.0
0.069,161.0,314.0
0.069,434.0,29522.0
0.07,499.0,54622.0
0.07,547.0,27135.0
0.07,499.0,44630.0
0.071,903.0,48620.0
0.071,499.0,25344.0
0.071,66.0,73.0
0.072,377.0,22699.5
0.072,137.0,350.0
0.072,446.0,34156.0
0.072,371.5,18012.0
0.072,577.3333333333334,49631.0
0.073,284.25,37501.25
0.073,998.0,84953.0
0.073,498.0,284765.0
0.073,950.6666666666666,94976.0
0.074,499.0,187237.0
0.074,519.0,31342.0
0.074,337.0,31478.0
0.075,498.0,37887.0
0.075,144.0,6672.0
0.075,1498.0,113995.0
0.076,374.0,5201.0
0.076,89.0,2996.0
0.077,571.0,39813.0
0.077,471.0,55686.0
0.077,471.0,45015.0
0.077,466.0,14134.0
0.078,339.0,5367.0
0.078,395.5,61384.0
0.078,232.0,11176.0
0.078,216.0,6351.5
0.078,325.0,34920.0
0.079,282.0,20704.5
0.079,336.0,20771.0
0.08,429.5,15696.0
0.08,499.0,65488.0
0.08,310.0,1321.0
0.08,498.0,87671.0
0.08,493.0,56546.333333333336
0.08,300.0,12433.0
0.081,330.0,14886.0
0.081,355.5,48691.5
0.081,499.0,110990.0
0.082,122.0,348.0
0.084,478.0,28441.0
0.084,668.0,25446.0
0.084,125.0,2567.0
0.085,54.0,404.0
0.085,486.0,36166.5
0.085,624.0,98727.0
0.085,241.0,2213.0
0.086,1000.0,113507.0
0.087,321.0,21902.0
0.088,499.0,177671.0
0.088,584.0,23080.0
0.088,182.0,5811.0
0.088,499.0,24365.0
0.088,500.0,145515.0
0.089,880.0,25927.0
0.089,281.0,11607.0
0.089,351.0,71085.0
0.089,371.5,59094.0
0.09,499.0,60672.0
0.091,1000.0,202522.0
0.091,202.0,6785.0
0.091,186.0,473.0
0.092,499.0,13507.0
0.092,382.5,58051.5
0.092,480.0,40182.5
0.093,998.0,99356.0
0.093,410.0,15223.0
0.094,865.0,73679.0
0.094,500.0,195254.0
0.095,569.0,60538.0
0.095,497.0,83802.0
0.095,478.0,40790.5
0.095,499.0,78977.0
0.096,199.0,522.0
0.096,468.0,11751.0
0.096,786.0,72194.0
0.097,499.0,61911.0
0.097,499.0,34333.0
0.098,229.0,20976.0
0.098,70.0,127.0
0.098,499.0,58906.0
0.101,498.0,130828.0
0.101,120.0,347.0
0.101,611.5,39020.0
0.101,499.3333333333333,60025.666666666664
0.102,247.0,27343.0
0.102,569.0,135754.0
0.103,382.0,8648.0
0.103,425.0,66830.0
0.103,877.0,103591.0
0.103,297.0,14109.0
0.104,999.0,242728.0
0.104,243.0,8776.0
0.104,499.0,81819.0
0.105,500.0,42171.0
0.106,499.0,22386.0
0.107,499.0,48122.0
0.108,487.0,17924.0
0.108,264.0,29502.0
0.108,451.0,81034.0
0.108,1268.0,69998.0
0.109,499.0,45048.5
0.109,489.0,74822.0
0.109,178.0,1624.0
0.11,999.0,70967.0
0.11,89.0,102.0
0.11,272.0,37608.5
0.111,498.0,58548.0
0.111,271.5,23448.5
0.112,498.0,56288.0
0.112,150.0,1686.0
0.112,162.0,6685.0
0.113,270.0,16889.0
0.113,297.0,12484.0
0.114,499.0,117773.0
0.114,502.5,40317.5
0.115,453.0,67057.0
0.115,97.5,1867.5
0.115,499.0,23087.0
0.115,49.0,133.0
0.116,499.0,80831.0
0.116,856.0,80793.5
0.117,499.0,54502.0
0.117,499.0,31582.0
0.117,498.0,41055.0
0.118,500.0,73267.0
0.118,500.0,101505.0
0.119,271.0,12924.0
0.119,761.0,53396.0
0.12,693.0,113163.5
0.12,791.0,47234.0
0.12,447.0,18566.0
0.12,500.0,46679.0
0.121,500.0,39432.0
0.122,547.0,116901.0
0.122,497.5,26588.5
0.122,499.0,76502.0
0.123,1000.0,86635.0
0.124,499.0,33340.0
0.124,929.0,146846.0
0.125,473.0,37912.0
0.125,411.5,22146.5
0.126,499.0,26382.0
0.126,610.0,86396.0
0.126,240.0,8754.0
0.127,632.0,47608.8
0.127,549.0,66889.0
0.127,1210.0,108873.0
0.128,999.0,63818.0
0.128,499.0,35937.0
0.128,267.0,10624.0
0.129,233.0,7533.0
0.129,748.0,34183.0
0.129,499.0,169791.0
0.13,182.0,5343.0
0.13,835.0,59880.5
0.131,499.0,50257.0
0.131,85.0,104.0
0.131,138.0,8757.0
0.131,499.0,50781.5
0.132,58.0,435.0
0.132,57.0,178.0
0.133,499.0,46456.0
0.133,304.0,69379.5
0.134,199.0,588.0
0.134,285.0,8378.0
0.134,474.0,10984.0
0.134,539.5,62491.0
0.134,82.5,127.5
0.135,393.0,18799.0
0.135,627.5,55352.0
0.135,81.0,152.0
0.136,499.0,24817.0
0.136,180.0,2846.0
0.136,638.0,39140.0
0.136,499.5,84117.0
0.137,374.0,15100.0
0.137,666.0,31321.0
0.137,497.0,131553.0
0.138,499.0,43298.0
0.138,100.0,1491.0
0.139,552.0,135015.0
0.139,521.6666666666666,53701.0
0.14,995.0,230195.0
0.14,357.0,13241.0
0.141,838.0,88739.0
0.141,209.0,4649.0
0.141,997.0,225770.0
0.141,333.0,25253.0
0.142,643.0,62037.5
0.142,712.5,91193.5
0.143,363.0,7039.0
0.143,93.0,145.0
0.144,375.5,14247.0
0.144,199.0,2129.0
0.144,787.0,99263.0
0.145,113.5,278.5
0.146,499.0,125181.0
0.146,315.5,15577.5
0.147,265.0,7243.0
0.147,436.5,16678.0
0.147,192.0,11688.0
0.148,907.0,54953.0
0.149,999.0,142551.0
0.149,268.0,1214.0
0.15,444.0,36655.0
0.15,180.0,681.0
0.15,63.0,148.0
0.15,273.0,70412.0
0.15,129.0,154.0
0.152,448.0,15957.666666666666
0.154,54.0,84.0
0.154,106.0,212.0
0.155,500.0,35509.0
0.155,1499.0,205241.0
0.156,395.0,114264.0
0.156,404.0,27858.0
0.157,1263.5,189896.0
0.157,209.0,1815.5
0.158,253.0,36196.0
0.16,2224.0,235125.0
0.161,71.0,104.0
0.162,269.0,3839.0
0.163,94.0,243.0
0.163,315.0,10382.0
0.165,1017.0,194982.0
0.166,65.0,92.0
0.166,195.0,3405.0
0.166,104.0,197.0
0.166,999.0,159874.0
0.166,1578.0,170464.5
0.167,2114.0,155119.0
0.167,247.0,4266.0
0.167,3402.0,454504.0
0.169,1000.0,138298.0
0.169,2204.0,126857.0
0.169,2101.5,250546.0
0.17,1754.5,165239.0
0.171,112.0,176.0
0.172,1104.0,78140.0
0.172,537.0,39387.0
0.173,87.0,364.0
0.174,2352.5,224701.5
0.174,82.5,218.5
0.175,102.0,199.0
0.178,1462.0,78419.0
0.178,47.0,134.0
0.178,199.0,16963.0
0.178,48.0,603.0
0.179,114.0,3079.0
0.18,472.0,96042.0
0.181,2011.0,119323.5
0.182,131.0,393.0
0.183,539.0,26180.0
0.184,1188.0,80823.0
0.184,47.0,86.0
0.186,1007.0,86117.5
0.186,98.0,256.0
0.187,2499.0,285712.0
0.188,83.0,241.0
0.188,412.0,11386.0
0.188,46.0,126.0
0.19,186.0,920.0
0.19,92.0,101.0
0.19,1688.0,229775.0
0.191,1930.0,330238.0
0.191,186.0,3121.0
0.191,77.0,138.0
0.192,75.0,93.0
0.192,1153.0,90657.0
0.194,87.0,155.0
0.194,19.0,38.0
0.195,478.0,98986.0
0.196,48.0,63.0
0.197,99.0,645.0
0.197,54.0,59.0
0.198,270.0,8330.0
0.199,586.0,48010.0
0.199,83.0,94.0
0.202,220.5,1668.5
0.203,2143.0,207639.0
0.203,432.0,4863.0
0.203,2722.0,175153.0
0.203,562.0,26232.0
0.204,499.0,129600.0
0.204,2129.0,219283.0
0.205,998.0,97590.0
0.206,123.0,359.0
0.207,880.0,43180.0
0.208,707.0,97229.0
0.208,85.0,169.0
0.208,292.5,6471.0
0.209,350.0,11643.0
0.209,1042.0,118254.0
0.21,999.0,74390.0
0.21,73.0,141.0
0.21,2543.0,248120.0
0.211,2120.0,172782.0
0.211,191.0,1715.0
0.213,1832.0,163107.0
0.213,74.0,114.0
0.214,95.0,536.5
0.215,212.0,8453.0
0.215,415.0,69000.0
0.215,4001.0,260054.0
0.216,75.0,114.0
0.217,2405.0,181241.0
0.217,81.0,298.0
0.217,171.0,847.0
0.218,1052.5,45193.5
0.218,63.0,108.0
0.218,446.0,5202.0
0.22,73.0,96.0
0.22,216.0,744.0
0.22,61.0,145.0
0.221,1932.0,100887.0
0.221,911.0,57290.0
0.222,134.0,218.0
0.222,54.0,94.0
0.222,900.0,41272.0
0.224,582.0,36238.0
0.224,87.0,153.0
0.224,59.0,138.0
0.225,320.0,8679.0
0.225,932.5,61202.5
0.225,51.0,100.0
0.225,50.0,96.0
0.226,160.0,3252.0
0.227,3498.0,344927.0
0.227,443.0,32849.0
0.227,222.5,2272.5
0.228,466.0,41611.0
0.228,203.0,6464.0
0.229,107.0,227.0
0.23,1707.0,117076.0
0.23,85.0,187.0
0.231,378.0,6221.0
0.231,1045.0,134532.0
0.231,1532.0,223368.0
0.232,135.0,457.0
0.233,95.0,110.0
0.234,255.0,8933.0
0.234,196.0,1032.0
0.234,351.0,18564.0
0.235,187.0,1069.0
0.236,1017.0,63265.0
0.237,50.0,98.0
0.237,424.0,63301.5
0.238,249.0,4491.0
0.238,830.0,62833.0
0.239,555.5,29092.5
0.239,469.0,31489.0
0.239,240.0,2199.0
0.24,65.0,172.0
0.24,457.5,96856.0
0.241,966.0,99180.0
0.241,972.0,40525.0
0.241,143.0,598.0
0.243,445.0,43056.0
0.244,68.0,115.0
0.245,311.0,9359.0
0.245,1052.0,41762.0
0.246,92.0,249.0
0.247,220.0,1192.0
